FID,om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,fc
37460,464,1997,7,24,1997-07-24,15:25:00,3,FL,12,75,0,0,0,0,0,26.97,-82.1,26.97,-82.1,0.2,10,0
37512,577,1997,8,6,1997-08-06,12:15:00,3,FL,12,76,0,0,0,0,0,26.23,-80.12,26.23,-80.12,0.2,23,0
37515,498,1997,8,10,1997-08-10,14:35:00,3,FL,12,77,0,0,0,0,0,26.72,-81.97,26.72,-81.97,0.5,10,0
37517,499,1997,8,11,1997-08-11,18:00:00,3,FL,12,78,0,0,0,0,0,26.6,-81.97,26.6,-81.97,0.1,10,0
37553,500,1997,8,20,1997-08-20,16:18:00,3,FL,12,79,0,0,0,0.1,0,27.45,-81.3,27.45,-81.3,0.8,10,0
37669,1088,1997,10,24,1997-10-24,06:00:00,3,FL,12,82,1,1,0,0.35,0,30.18,-85.8,30.18,-85.8,1,150,0
37672,1087,1997,10,24,1997-10-24,11:35:00,3,FL,12,83,1,0,0,0.1,0,30.27,-85.25,30.27,-85.25,0.5,73,0
37673,1086,1997,10,24,1997-10-24,11:45:00,3,FL,12,84,1,2,0,0.04,0,30.15,-85.18,30.15,-85.18,0.5,73,0
37674,1085,1997,10,24,1997-10-24,12:40:00,3,FL,12,85,1,0,0,0.2,0,30.5,-84.45,30.5,-84.45,0.3,150,0
37684,1091,1997,10,26,1997-10-26,07:00:00,3,FL,12,86,1,0,0,0.5,0,30.32,-86.13,30.32,-86.13,1,100,0
37685,1092,1997,10,26,1997-10-26,07:30:00,3,FL,12,87,1,0,0,0.35,0,30.5,-85.67,30.5,-85.67,1,123,0
37686,1093,1997,10,26,1997-10-26,08:00:00,3,FL,12,88,1,0,0,0.25,0,30.63,-85.72,30.63,-85.72,1.5,100,0
37687,1094,1997,10,26,1997-10-26,08:15:00,3,FL,12,89,1,0,0,0.1,0,30.95,-85.17,30.95,-85.17,1.5,100,0
37689,1095,1997,10,26,1997-10-26,08:55:00,3,FL,12,90,0,0,0,0,0,30.17,-85.67,30.17,-85.67,0.5,50,0
37691,1097,1997,10,26,1997-10-26,10:26:00,3,FL,12,91,1,1,0,0.05,0,30.45,-85.05,30.45,-85.05,0.3,100,0
37692,1096,1997,10,26,1997-10-26,10:30:00,3,FL,12,92,0,0,0,0.02,0,30.2,-85.62,30.2,-85.62,1,73,0
37693,1098,1997,10,26,1997-10-26,10:40:00,3,FL,12,93,0,0,0,0.07,0,30.78,-85.23,30.78,-85.23,1,100,0
37702,535,1997,10,26,1997-10-26,19:15:00,3,FL,12,94,0,0,0,0,0,30.58,-82.95,30.57,-82.88,0.5,10,0
37704,596,1997,10,27,1997-10-27,07:42:00,3,FL,12,95,1,4,0,4.5,0,27.87,-82.85,27.97,-82.73,9.5,50,0
37706,598,1997,10,27,1997-10-27,08:05:00,3,FL,12,97,0,0,0,0.1,0,28.02,-82.42,28.02,-82.42,0.2,10,0
37707,599,1997,10,27,1997-10-27,08:26:00,3,FL,12,98,1,0,0,0.12,0,28.07,-82.23,28.05,-82.2,3.8,10,0
37709,601,1997,10,31,1997-10-31,11:25:00,3,FL,12,100,0,0,0,0.01,0,27.4,-82.57,27.4,-82.57,0.1,10,0
37710,602,1997,10,31,1997-10-31,11:58:00,3,FL,12,101,0,0,0,0.01,0,27.45,-82.62,27.45,-82.62,0.1,10,0
37711,603,1997,10,31,1997-10-31,12:17:00,3,FL,12,102,0,0,0,0.06,0,27.48,-82.42,27.48,-82.42,0.3,10,0
37712,604,1997,10,31,1997-10-31,13:15:00,3,FL,12,103,1,0,0,0.4,0,27.9,-82.03,27.93,-81.95,4,23,0
37713,605,1997,10,31,1997-10-31,13:30:00,3,FL,12,104,1,0,0,0.05,0,27.85,-81.98,27.85,-81.98,0.5,30,0
37714,606,1997,10,31,1997-10-31,16:12:00,3,FL,12,105,0,0,0,0.01,0,28.05,-82.38,28.07,-82.37,1,10,0
37716,544,1997,11,1,1997-11-01,23:45:00,3,FL,12,106,3,32,0,14,0,29.02,-80.93,29.02,-80.93,3,400,0
37717,611,1997,11,2,1997-11-02,11:05:00,3,FL,12,107,0,0,0,0.01,0,27.1,-81.95,27.08,-81.97,0.1,10,0
37722,612,1997,11,13,1997-11-13,12:55:00,3,FL,12,108,0,0,0,0.07,0,27.78,-81.8,27.78,-81.8,0.2,10,0
37723,545,1997,11,13,1997-11-13,14:43:00,3,FL,12,109,0,0,0,0.01,0,28.08,-80.6,28.17,-80.6,8,50,0
37742,615,1997,12,10,1997-12-10,05:00:00,3,FL,12,111,0,0,0,0.01,0,30.43,-81.77,30.47,-81.67,0.5,13,0
37743,907,1997,12,10,1997-12-10,06:20:00,3,FL,12,112,0,0,0,0.01,0,30.22,-82.58,30.38,-82.33,8.2,10,0
37749,629,1997,12,27,1997-12-27,02:56:00,3,FL,12,113,0,0,0,0.2,0,27.97,-81.75,27.97,-81.73,1,30,0
37750,630,1997,12,27,1997-12-27,03:08:00,3,FL,12,114,2,18,0,6,0,28.07,-81.67,28.13,-81.6,5.8,150,0
37751,624,1997,12,27,1997-12-27,03:45:00,3,FL,12,115,1,0,0,1.5,0,28.2,-81.33,28.2,-81.33,0.4,80,0
37766,13,1998,1,8,1998-01-08,19:15:00,3,FL,12,2,0,0,0,0.03,0,25.77,-80.2,25.77,-80.2,0.1,130,0
37794,49,1998,1,23,1998-01-23,07:15:00,3,FL,12,3,0,0,0,0.1,0,26.92,-82.32,26.92,-82.32,0.6,40,0
37795,50,1998,1,23,1998-01-23,08:15:00,3,FL,12,4,0,0,0,0.01,0,27,-82.07,27,-82.07,0.1,30,0
37796,51,1998,1,23,1998-01-23,08:25:00,3,FL,12,5,0,0,0,0.07,0,28.07,-82.47,28.08,-82.47,0.9,30,0
37797,52,1998,1,23,1998-01-23,08:45:00,3,FL,12,6,0,0,0,0.01,0,27.57,-81.52,27.57,-81.52,0.3,30,0
37799,748,1998,2,2,1998-02-02,17:47:00,3,FL,12,7,1,0,0,20,0,24.7,-81.08,24.7,-81.08,1,50,0
37800,749,1998,2,2,1998-02-02,18:10:00,3,FL,12,8,0,0,0,0,0,24.92,-80.63,24.92,-80.63,0.5,30,0
37801,70,1998,2,2,1998-02-02,18:45:00,3,FL,12,9,0,0,0,0.01,0,28.33,-82.27,28.33,-82.27,0.1,30,0
37802,750,1998,2,2,1998-02-02,19:22:00,3,FL,12,10,2,0,0,205,0,25.8,-80.28,26.08,-80.2,21,200,0
37803,47,1998,2,2,1998-02-02,20:50:00,3,FL,12,11,1,0,0,0.1,0,26.97,-81.13,26.97,-81.13,0.2,30,0
37804,171,1998,2,2,1998-02-02,22:30:00,3,FL,12,12,0,0,0,0.03,0,27.3,-80.33,27.3,-80.33,0.4,50,0
37807,746,1998,2,6,1998-02-06,18:56:00,3,FL,12,13,1,0,0,0,0,25.92,-81.65,25.92,-81.65,0.2,40,0
37808,747,1998,2,6,1998-02-06,18:59:00,3,FL,12,14,0,0,0,0.05,0,25.97,-81.73,25.97,-81.73,0.2,30,0
37809,45,1998,2,6,1998-02-06,20:35:00,3,FL,12,15,1,0,0,0,0,26.47,-80.07,26.47,-80.07,0.2,30,0
37826,71,1998,2,15,1998-02-15,18:35:00,3,FL,12,16,0,0,0,0.02,0,26.45,-82.13,26.45,-82.13,0.1,30,0
37827,72,1998,2,16,1998-02-16,08:35:00,3,FL,12,17,0,0,0,0.05,0,28.92,-82.58,28.92,-82.58,0.1,30,0
37828,73,1998,2,16,1998-02-16,12:00:00,3,FL,12,18,0,0,0,0.12,0,28.48,-82.42,28.48,-82.42,2,30,0
37829,74,1998,2,16,1998-02-16,13:32:00,3,FL,12,19,0,0,0,0.15,0,27.85,-81.53,27.85,-81.53,1.5,30,0
37830,883,1998,2,16,1998-02-16,14:19:00,3,FL,12,20,0,0,0,0.08,0,29.2,-81.47,29.2,-81.47,0.2,40,0
37831,884,1998,2,16,1998-02-16,14:29:00,3,FL,12,21,0,0,0,0.2,0,28.8,-81.27,28.8,-81.27,0.1,30,0
37835,37,1998,2,16,1998-02-16,21:45:00,3,FL,12,22,0,0,0,0.04,0,30.52,-82.83,30.52,-82.83,0.1,30,0
37838,75,1998,2,17,1998-02-17,03:26:00,3,FL,12,23,1,0,0,0.2,0,27.17,-82.45,27.18,-82.45,0.2,30,0
37839,76,1998,2,17,1998-02-17,04:11:00,3,FL,12,24,1,0,0,0.2,0,27.35,-82.28,27.35,-82.2,5,30,0
37840,77,1998,2,17,1998-02-17,04:25:00,3,FL,12,25,1,0,0,0.01,0,27.75,-81.7,27.75,-81.7,0.2,30,0
37841,78,1998,2,17,1998-02-17,04:40:00,3,FL,12,26,1,0,0,0.18,0,27.9,-81.58,27.9,-81.58,1.6,30,0
37842,885,1998,2,17,1998-02-17,06:10:00,3,FL,12,27,1,0,0,0.5,0,28.08,-80.57,28.08,-80.57,1,40,0
37843,886,1998,2,17,1998-02-17,06:30:00,3,FL,12,28,0,2,0,0.5,0,28.48,-80.55,28.48,-80.55,0.4,40,0
37847,79,1998,2,20,1998-02-20,21:30:00,3,FL,12,29,0,0,0,0.05,0,27.58,-82.52,27.58,-82.52,0.1,30,0
37852,40,1998,2,22,1998-02-22,14:45:00,3,FL,12,30,0,0,0,0,0,29.62,-81.82,29.62,-81.82,0.2,30,0
37853,41,1998,2,22,1998-02-22,16:05:00,3,GA,13,5,0,0,0,0.01,0,30.67,-82.02,30.7,-82.17,0.5,30,0
37854,331,1998,2,22,1998-02-22,16:20:00,3,FL,12,31,1,0,0,0.2,0,28.08,-80.57,28.08,-80.57,1,50,0
37855,80,1998,2,22,1998-02-22,20:50:00,3,FL,12,32,0,0,0,0.02,0,28.8,-82.07,28.8,-82.07,0.1,30,0
37856,887,1998,2,22,1998-02-22,21:55:00,3,FL,12,33,2,3,1,4,0,29.17,-81.1,29.22,-81.03,8,150,0
37857,888,1998,2,22,1998-02-22,22:37:00,3,FL,12,34,3,70,3,15,0,28.48,-81.72,28.63,-81.45,18,200,0
37858,890,1998,2,22,1998-02-22,23:10:00,3,FL,12,35,3,36,13,31,0,28.7,-81.35,28.8,-81.15,16,200,0
37859,893,1998,2,22,1998-02-22,23:40:00,3,FL,12,36,3,150,25,55,0,28.23,-81.48,28.48,-80.9,28,250,0
37860,892,1998,2,22,1998-02-22,23:45:00,3,FL,12,37,2,0,0,0.5,0,28.85,-80.93,28.9,-80.85,5,150,0
37869,48,1998,2,28,1998-02-28,09:25:00,3,FL,12,40,0,0,0,0,0,26.27,-80.22,26.27,-80.22,0.2,30,0
37870,46,1998,2,28,1998-02-28,14:30:00,3,FL,12,41,1,2,0,0.38,0,26.32,-80.1,26.32,-80.1,1,40,0
37871,341,1998,3,1,1998-03-01,00:00:00,3,FL,12,42,0,0,0,0,0,27.63,-81.98,27.63,-81.98,0.1,30,0
37872,342,1998,3,1,1998-03-01,05:00:00,3,FL,12,43,1,0,0,0.5,0,27.35,-82.5,27.35,-82.5,0.4,30,0
37873,765,1998,3,7,1998-03-07,13:02:00,3,FL,12,44,0,0,0,0.04,0,29.82,-85.3,29.82,-85.3,0.7,30,0
37884,766,1998,3,8,1998-03-08,15:00:00,3,FL,12,45,0,0,0,0.03,0,29.92,-85.38,29.92,-85.38,0.5,30,0
37889,1100,1998,3,9,1998-03-09,00:19:00,3,FL,12,46,1,0,0,0.51,0,27.48,-81.65,27.6,-81.43,15.5,200,0
37890,345,1998,3,9,1998-03-09,00:28:00,3,FL,12,47,2,4,0,2,0,27.83,-81.5,27.9,-81.32,10.4,250,0
37891,916,1998,3,9,1998-03-09,00:50:00,3,FL,12,48,0,0,0,0.07,0,28.3,-81.4,28.3,-81.4,0.2,50,0
37892,93,1998,3,9,1998-03-09,02:10:00,3,FL,12,49,1,1,0,0.8,0,26.13,-81.8,26.15,-81.77,2,80,0
37893,917,1998,3,9,1998-03-09,02:20:00,3,FL,12,50,1,10,0,5.4,0,27.23,-80.85,27.25,-80.8,4,100,0
37894,918,1998,3,9,1998-03-09,02:48:00,3,FL,12,51,1,0,0,3.2,0,27.47,-80.33,27.47,-80.33,0.5,50,0
37896,950,1998,3,9,1998-03-09,04:45:00,3,FL,12,52,1,0,0,0,0,25.98,-80.15,25.98,-80.15,2.5,30,0
37897,949,1998,3,9,1998-03-09,05:00:00,3,FL,12,53,1,0,0,0,0,25.92,-80.28,25.88,-80.18,4.5,30,0
37902,343,1998,3,19,1998-03-19,12:55:00,3,FL,12,54,1,1,0,0.35,0,27.35,-82.17,27.35,-82.17,0.3,30,0
37903,344,1998,3,19,1998-03-19,13:40:00,3,FL,12,55,0,0,0,0,0,27.5,-81.78,27.5,-81.78,0.1,30,0
38139,915,1998,5,4,1998-05-04,15:40:00,3,FL,12,56,0,0,0,0,0,25.53,-80.5,25.53,-80.5,0.1,30,0
38140,914,1998,5,4,1998-05-04,17:05:00,3,FL,12,57,0,0,0,0,0,26.63,-80.12,26.63,-80.12,0.1,30,0
38487,514,1998,6,5,1998-06-05,17:50:00,3,FL,12,59,0,0,0,0.01,0,30.7,-84.92,30.7,-84.92,0.2,30,0
38649,490,1998,6,17,1998-06-17,17:15:00,3,FL,12,60,0,0,0,0,0,26.93,-81.32,26.93,-81.32,0.1,30,0
38677,1197,1998,6,19,1998-06-19,18:45:00,3,FL,12,62,0,0,0,0,0,30.93,-86.07,30.93,-86.07,1,30,0
38678,1198,1998,6,19,1998-06-19,19:18:00,3,FL,12,63,0,0,0,0,0,30.9,-86.22,30.9,-86.22,1,30,0
38686,491,1998,6,21,1998-06-21,16:19:00,3,FL,12,64,0,0,0,0,0,26.83,-81.08,26.83,-81.08,0.2,30,0
38798,516,1998,6,30,1998-06-30,00:05:00,3,FL,12,65,0,0,0,0,0,26.95,-82.3,26.95,-82.3,0.1,30,0
38848,588,1998,7,10,1998-07-10,09:29:00,3,FL,12,66,0,0,0,0,0,27.83,-82.73,27.83,-82.73,0.1,30,0
38873,493,1998,7,21,1998-07-21,15:30:00,3,FL,12,67,1,0,0,0.03,0,26.07,-80.22,26.07,-80.22,0.2,30,0
38885,548,1998,7,28,1998-07-28,13:50:00,3,FL,12,68,0,0,0,0.1,0,29.13,-80.98,29.13,-80.98,0.3,50,0
38896,607,1998,8,3,1998-08-03,15:20:00,3,FL,12,69,0,0,0,0,0,26.68,-80.35,26.68,-80.35,0.1,30,0
38897,1294,1998,8,3,1998-08-03,15:41:00,3,FL,12,70,0,0,0,0,0,25.77,-80.27,25.77,-80.27,0.2,30,0
38898,1295,1998,8,3,1998-08-03,15:42:00,3,FL,12,71,0,0,0,0,0,25.77,-80.27,25.77,-80.27,0.2,30,0
38899,1270,1998,8,3,1998-08-03,18:10:00,3,FL,12,72,0,0,0,0,0,26.75,-80.93,26.75,-80.93,0.5,30,0
38902,600,1998,8,6,1998-08-06,16:15:00,3,FL,12,73,0,0,0,0.25,0,28.02,-82.12,28.02,-82.12,0.1,30,0
38919,608,1998,8,16,1998-08-16,12:30:00,3,FL,12,74,0,0,0,0,0,26.13,-81.8,26.13,-81.8,0.1,30,0
38920,622,1998,8,16,1998-08-16,12:40:00,3,FL,12,75,0,0,0,0,0,26.13,-81.8,26.13,-81.8,0.1,30,0
38954,639,1998,9,2,1998-09-02,13:23:00,3,FL,12,77,0,0,0,0,0,28.23,-82.53,28.23,-82.53,0.1,30,0
38955,640,1998,9,2,1998-09-02,14:06:00,3,FL,12,78,1,0,0,0.03,0,28.5,-82.38,28.5,-82.38,2.7,50,0
38957,1103,1998,9,2,1998-09-02,14:40:00,3,FL,12,80,0,0,0,0.01,0,28.63,-82.28,28.9,-81.98,21,30,0
38961,642,1998,9,3,1998-09-03,04:05:00,3,FL,12,83,2,2,0,0.5,0,28.97,-82.5,29,-82.45,4.5,50,0
38970,680,1998,9,5,1998-09-05,11:40:00,3,FL,12,84,0,0,0,0,0,25.87,-80.2,25.87,-80.2,0.1,30,0
38993,681,1998,9,15,1998-09-15,10:20:00,3,FL,12,85,0,0,0,0,0,26.12,-81.78,26.12,-81.78,1,30,0
39002,1387,1998,9,24,1998-09-24,07:08:00,3,FL,12,86,0,0,0,0,0,25.67,-80.22,25.58,-80.33,15,40,0
39003,160,1998,9,24,1998-09-24,08:10:00,3,FL,12,87,0,0,0,0,0,25.92,-80.3,25.92,-80.3,0.3,30,0
39004,643,1998,9,25,1998-09-25,09:00:00,3,FL,12,88,0,0,0,0.01,0,27.98,-81.72,27.98,-81.75,0.5,30,0
39005,644,1998,9,25,1998-09-25,09:30:00,3,FL,12,89,0,0,0,0.04,0,28.1,-82.03,28.12,-82.05,0.5,30,0
39006,1117,1998,9,25,1998-09-25,09:50:00,3,FL,12,90,1,0,0,0.7,0,27.82,-80.47,27.82,-80.47,2,40,0
39007,645,1998,9,25,1998-09-25,10:05:00,3,FL,12,91,0,0,0,0,0,28.12,-82.62,28.12,-82.62,0.1,30,0
39008,646,1998,9,25,1998-09-25,10:32:00,3,FL,12,92,0,0,0,0,0,28.37,-82.7,28.37,-82.7,0.1,30,0
39009,647,1998,9,25,1998-09-25,12:25:00,3,FL,12,93,0,0,0,0,0,26.93,-82,27.02,-82.05,5,30,0
39010,648,1998,9,25,1998-09-25,12:50:00,3,FL,12,94,0,0,0,0.01,0,27.18,-81.85,27.25,-81.92,6,30,0
39019,1360,1998,9,28,1998-09-28,07:45:00,3,FL,12,96,0,0,0,0.05,0,30.72,-86.12,30.72,-86.12,0.5,50,0
39020,1355,1998,9,28,1998-09-28,11:45:00,3,FL,12,97,1,0,0,0.25,0,30.2,-85.65,30.2,-85.65,2,60,0
39036,690,1998,9,28,1998-09-28,21:10:00,3,FL,12,98,0,0,0,0.01,0,30.37,-86.67,30.48,-86.53,4,50,0
39042,1356,1998,9,29,1998-09-29,08:15:00,3,FL,12,99,1,1,0,0.12,0,30.28,-85.87,30.28,-85.87,3,70,0
39052,1359,1998,9,29,1998-09-29,18:00:00,3,FL,12,100,0,0,0,0.03,0,30.38,-83.43,30.38,-83.43,0.5,40,0
39056,610,1998,9,29,1998-09-29,22:30:00,3,FL,12,101,2,5,0,0.6,0,30.3,-83.1,30.35,-83.1,2,100,0
39057,1358,1998,9,30,1998-09-30,05:00:00,3,FL,12,102,0,0,0,0.1,0,29.75,-82.98,29.75,-82.98,1,40,0
39104,1371,1998,10,9,1998-10-09,16:15:00,3,FL,12,103,0,0,0,0,0,25.77,-80.37,25.77,-80.37,0.2,30,0
39146,836,1998,11,4,1998-11-04,16:15:00,3,FL,12,105,1,0,0,0.1,0,24.92,-80.63,24.92,-80.63,2,50,0
39148,778,1998,11,4,1998-11-04,16:55:00,3,FL,12,107,2,20,0,25,0,25.08,-80.45,25.17,-80.35,12,80,0
39149,762,1998,11,4,1998-11-04,23:30:00,3,FL,12,108,1,0,0,0.1,0,25.87,-80.35,25.87,-80.35,2,80,0
