LAT,LONG,NAME,ADDRESS,CITY,ZIPCODE,TOTACRE,MNGTAGCY,MUNICIPAL_,AMPHITHEAT,AUDITORIUM,ARCHERY,BASEBALL,BASKETBALL,BEACH,BMXTRACK,BOATRAMP,CAMPGROUND,RVCAMPGROU,DOGPARK,EQUESTRIAN,FOOTBALL,FRISBEEGOL,GOLF,GOLFDRIVIN,GUNRANGE,GYMNASIUM,MARINA,MOUNTAINBI,NATURECENT,NATURETRAI,RAQUETBALL,REC_CENTER,ROLLERHOCK,SHELTER,SKATING,SOCCER,STADIUM,SWIMMING,TENNIS,TOTLOT,TRACK400,TRAIL,VOLLEYBALL,WETPLAYGRO,WIFI,ZOO,ART,BIKETRAIL,CANOE_LAUNCH,FITNESSZONE,PLAYGROUND,RESTROOM
-80.29905271,25.8218047,Miami Springs Community Center/ Aquatic Cente,1401 WESTWARD DR,Miami Springs,33166,4,MiamiSpringsPark,Municipal,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No
-80.17706268,25.8398047,Baywood Park,NE 70TH ST / NE 69TH ST,Miami,33138,0,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.15174267,25.88885472,North Bayshore William Lehman Park,12200 N BAYSHORE DR,North Miami,33181,1,NorthMiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.14529267,25.85571471,Normandy Shores Park,2401 BIARRITZ DR,Miami Beach,33141,1,MiamiBeachPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No
-80.31392272,25.91250472,ML Tax Dist.- (p-63),15250 E LOCH ISLE DR,Miami Lakes,33014,0,MiamiLakesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.31648272,25.91732472,ML Tax Dist.- (p-02) loch lomond,BERWICK WAY / S PRESTWICK PL,Miami Lakes,33014,0,MiamiLakesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.33689273,25.90952472,ML Tax Dist.- (p-73),8460 DUNDEE TER,Miami Lakes,33016,0,MiamiLakesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.33485273,25.90872472,ML Tax Dist.- (p-71),8335 REDNOCK LN,Miami Lakes,33016,0,MiamiLakesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.31515272,25.91081472,ML Tax Dist..- (p-62),15181 LOCH ISLE DR,Miami Lakes,33014,0,MiamiLakesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.31555272,25.91198472,ML Tax Dist.- (p-65),15211 W LOCH ISLE DR,Miami Lakes,33014,0,MiamiLakesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.16255267,25.78064469,Palm Island Park,159 PALM AVE,Miami Beach,33139,2,MiamiBeachPark,Municipal,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No
-80.22928269,25.73905468,Silver Bluff Park,2901 SW 22ND AVE,Miami,33133,0,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.16492268,25.92438472,Allen Park / Deleonardis Youth Center,1770 NE 162ND ST,North Miami Beach,33162,4,NorthMiamiBeachPark,Municipal,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
-80.28552271,25.81280469,City of Miami Country Club,650 CURTIS PKWY,Miami Springs,33166,171,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.2564127,25.75772468,Phillips Park,GALIANO ST / MENORES AVE,Coral Gables,33134,3,CoralGablesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.36684273,25.62300464,Colonial Drive Park,10750 SW 156TH TER,MIAMI,33157,9.9,MiamiDadePark,County,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No
-80.37877273,25.73839467,Concord Park,3301 SW 114TH AVE,MIAMI,33165,10,MiamiDadePark,County,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No
-80.32606272,25.67648466,Continental Park,10000 SW 82ND AVE,MIAMI,33156,18.13,MiamiDadePark,County,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No
-80.35073273,25.75631468,Coral Estates Park,1405 SW 97TH AVE,MIAMI,33174,5.15,MiamiDadePark,County,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No
-80.31653272,25.94602473,Country Club of Miami,6801 NW 186TH ST,MIAMI,33015,264.48,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No
-80.32095272,25.94264473,North Pointe Community Ctr.,7335 OLD ELM DR,MIAMI,33015,5.26,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.32097272,25.93463472,Country Club of Miami South Park,6881 NW 179TH ST,MIAMI,33015,125,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
-80.32526272,25.95480473,Country Club of Miami Tot Lot,7620 S OAKMONT CIR,MIAMI,33015,0.32,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
-80.34057273,25.95053473,Country Lake Park,19525 NW 87TH AVE,MIAMI,33015,20,MiamiDadePark,County,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No
-80.37012273,25.55496463,Debbie Curtin Park,22820 SW 112TH AVE,MIAMI,33170,9.76,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.34654272,25.62503464,Palmetto Golf Course,9300 CORAL REEF DR,MIAMI,33157,121,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
-80.43984275,25.48538461,Palmland Park,15351 SW 304TH ST,MIAMI,33033,5.05,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No
-80.23165269,25.8247147,Partners Park,5536 NW 21ST AVE,MIAMI,33142,0,MiamiDadePark,County,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.16661267,25.84899471,Pelican Harbor Marina,1275 NE 79TH ST,MIAMI,33138,81.67,MiamiDadePark,County,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.16341267,25.85359471,Pelican Island,1150 FEET NORTH OF PELICAN  HARBOR,MIAMI,33141,0,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No
-80.40028273,25.51702462,Pine Island Lake Park,12970 SW 268TH ST,MIAMI,33032,17.98,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.40343274,25.56509463,Pine Ridge B.M.X. Park,13000 SW 216TH ST,MIAMI,33170,5,MiamiDadePark,County,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.31066272,25.90812472,ML Tax Dist.- (p-15),14810 PALMETTO PALM AVE,Miami Lakes,33014,0,MiamiLakesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.19276268,25.79342469,City Cementary,1800 NE 2ND AVE,Miami,33132,10,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.12358266,25.94445473,Pelican Community Park,18115 NORTH BAY RD,Sunny Isles Beach,33160,2,SunnyIslesBeachPark,Municipal,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No
-80.2555727,25.69168466,Unnamed Park (Leucadendra Dr),199  LEUCADENDRA DR,Coral Gables,33156,1,CoralGablesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.15647267,25.93369473,Jack Chaiken Park,NE 22 AVE AND NE 172nd ST,North Miami Beach,33162,0.1,NorthMiamiBeachPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.17645268,25.92085472,Donald E. Bonham Senior Park,NE 12TH AVE /  NE 158TH  ST,North Miami  Beach,33162,0.1,NorthMiamiBeachPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.34919272,25.59737464,Bel Aire Park,SW 185TH TER / SW 97TH AVE,Cutler Bay,33157,5,CutlerBayPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.27524271,25.8201747,Ken Mattingly Park,CIRCLE DR / PEN NA NA DR,Hialeah,33010,2,HialeahPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.15300267,25.96611474,Highland Oaks Park,20300 NE 24TH AVE,MIAMI,33180,39.92,MiamiDadePark,County,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No
-80.39200273,25.51265462,Homestead Air Reserve Park,27401 SW 127TH AVE,MIAMI,33039,212.73,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
-80.34649115,25.46280184,Homestead Bayfront Park,9698 N CANAL DR,MIAMI,33033,97,MiamiDadePark,County,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No
-80.31777272,25.73338467,Humble Mini Park,7580 SW 39TH TER,MIAMI,33155,0.5,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.39415274,25.75174468,International Gardens Park,12321 SW 18TH TER,MIAMI,33175,5.38,MiamiDadePark,County,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No
-80.16944268,25.97008474,Ives Estates Park,20901 NE 16TH AVE,MIAMI,33179,94.46,MiamiDadePark,County,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No
-80.17685268,25.95543473,Ives Estates Tot Lot,19598 NE 12TH AVE,MIAMI,33179,0.25,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No
-80.22717269,25.90799472,Jeb Estates Park,14541 NW 16TH CT,MIAMI,33167,1.47,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.20032268,25.8239147,Buena Vista Park,5250  NW 2ND AVE,Miami,33127,1,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.14900267,25.91675472,N. Miami Ronald L. Book Athl. Stadium,2555 NE 151ST ST,North Miami,33181,18,NorthMiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.32361272,25.92208472,ML Tax Dist.- (p-50),7599 LOCH NESS DR,Miami Lakes,33014,1,MiamiLakesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.2373327,25.90520472,Segal Park,2331 NW 143RD ST,Opa Locka,33054,2,OpaLockaiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.32826272,25.87542471,Bucky Dent Park,2250 W 60TH  ST,Hialeah,33016,19,HialeahPark,Municipal,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No
-80.28173271,25.8241347,Triangle Park Hialeah,290 PALM AVE,Hialeah,33010,1,HialeahPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.19527268,25.8291047,Lemon City Park,27 NE 58TH ST,Miami,33137,3,MiamiPark,Municipal,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
-80.2507427,25.73075467,Elizabeth Virrick Park,3255 PLAZA ST,Miami,33133,5,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.23854269,25.80408469,Melrose Park,2520 NW 31ST ST,Miami,33142,2,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.34871273,25.89423471,Veterans Park,7900 W 32ND AVE,Hialeah,33018,4,HialeahPark,Municipal,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No
-80.37021273,25.89604471,Westland Gardens Park,13501 NW 107TH AVE,Hialeah Gardens,33018,18,HialeahGardensPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.31949271,25.63166465,Coral Reef Park,7895 SW 152ND ST,Palmetto Bay,33157,51.3,PalmettoBayPark,Municipal,No,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No
-80.11911266,25.96630474,Loggia Beach Park,399 OCEAN BLVD,Golden Beach,33160,1,GoldenBeachPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.34749272,25.74878468,Francisco Human Rights Park,9445 SW 24TH ST,MIAMI,33165,3.78,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No
-80.51351277,25.48611461,Fuchs Hammock Preserve,30200 SW 198TH AVE,MIAMI,33030,25,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.2469127,25.8360547,Gladeview Park,6815 NW 31ST AVE,MIAMI,33147,0.92,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No
-80.40433274,25.62028464,Gold Coast Railroad Museum Park,12450 SW 152ND ST,MIAMI,33177,49.67,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.37656273,25.56443463,Goulds Park,21805 SW 114TH AVE,MIAMI,33170,30,MiamiDadePark,County,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No
-80.39049273,25.55564463,Goulds Wayside Park,22650 SW 123RD RD,MIAMI,33170,2.9,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.21351269,25.88179471,Gratigny Plateau Park,885 NW 117TH ST,MIAMI,33168,0.96,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.15558267,25.94245473,Greynolds Park,17530 W DIXIE HWY,NORTH MIAMI BEACH,33160,184,MiamiDadePark,County,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No
-80.2369127,25.8389347,Gwen Cherry Park,7090 NW 22ND AVE,MIAMI,33147,38.55,MiamiDadePark,County,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No
-80.2764627,25.68969466,Hammock Lake Park,SW 88TH ST & SW 52ND AVE,CORAL GABLES,33156,0.17,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.43938275,25.67416466,Hammocks Community Park,9885 HAMMOCKS BLVD,MIAMI,33196,14.84,MiamiDadePark,County,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
-80.44416275,25.51817462,Hattie Bauer Hammock Preserve,26715 SW 157TH AVE,MIAMI,33032,6,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.12109266,25.91092472,Haulover Beach,10800 COLLINS AVE,MIAMI,33154,0,MiamiDadePark,County,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.12346266,25.91123472,Haulover Park,10801 COLLINS AVE,MIAMI,33154,246,MiamiDadePark,County,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No
-80.2569327,25.78915469,Grapeland Heights Park,1550 NW 37TH AVE,Miami,33125,23,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.2821527,25.70678467,Riviera Park,6611 YUMURI ST,Coral Gables,33146,3,CoralGablesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.19186268,25.93046473,Uleta Community Center,16880 NE 4TH AVE,North Miami Beach,33162,1,NorthMiamiBeachPark,Municipal,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
-80.20575268,25.78729469,Athalie Range #1,1200 NW 6TH AVE,Miami,33136,6,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.20476269,25.8429747,Victory Homes Recreation Area,530 NW 75TH ST,Miami,33150,4,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.30936272,25.91826472,ML Tax Dist.- (p-49),NW 67TH AVE / N MIAMI LAKEWAY,Miami Lakes,33162,0,MiamiLakesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.17359268,25.92245472,Hosea Sauls Park,NE 13TH AVE / NE 159TH ST,North Miami Beach,33162,0,NorthMiamiBeachPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.13818267,25.94594473,Veterans Park,NE 31ST AVE / NE 183RD ST,Aventura,33160,2,AventuraPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
-80.31807271,25.67444466,Flagler Grove Park,7551 SW 104TH ST,Pinecrest,33156,2,PinecrestPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.23867269,25.72710467,Kenneth Myers Park,S BAYSHORE DR / SW 27TH AVE,Miami,33133,5,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.20919269,25.78968469,Pine Heights Park,NW 15TH ST / NW 9TH AVE,Miami,33136,0,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.12251266,25.8092547,Pancoast Park,1 35TH ST,Miami Beach,33140,0,MiamiBeachPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
